사업코드,사업구분,사업명,X좌표,Y좌표
ND2012B011,산업입지및산업단지의 조성,SK에너지(주) 공장부지 조성사업,986419.8917,1721814.702
HG2001B001,산업입지및산업단지의 조성,발안지방산업단지개발사업,947338.3832,1898729.05
WJ2009B001,산업입지및산업단지의 조성,춘천 전력IT 산업단지 조성사업,1011116.668,1974240.242
DG2015B006,산업입지및산업단지의 조성,경주 녹동2일반산업단지 조성,1162335.899,1742339.601
DG2003B002,산업입지및산업단지의 조성,포항4일반지방산업단지,1169814.321,1774515.989
ME1987B009,산업입지및산업단지의 조성,낙동강 하구둑 매립지 토지이용계획,1132937.701,1678025.517
ME2001B001,산업입지및산업단지의 조성,매곡지방산업단지조성사업,1168808.922,1740619.659
HG1995B003,산업입지및산업단지의 조성,안성미양제2지방공업단지조성사업,977774.6292,1884764.012
ND1989B002,산업입지및산업단지의 조성,주식회사 세모 조선소 건립사업,1085177.052,1672630.867
ME1988B004,산업입지및산업단지의 조성,울산석유화학단지조성사업,1165626.884,1722817.297
HG2005B004,산업입지및산업단지의 조성,문산 첨단산업단지(당동·선유) 조성사업,938427.3013,1984794.756
ND2015B020,산업입지및산업단지의 조성,김해 원지일반산업단지 조성사업,939213.9824,1695854.42
HG1995B002,산업입지및산업단지의 조성,문발제2지구지방공업단지조성사업,930622.1068,1970250.807
DG2007B003,산업입지및산업단지의 조성,영천 일반산업단지 조성사업,1130795.892,1769382.01
DG1992B002,산업입지및산업단지의 조성,월항농공단지조성사업,1070460.536,1775371.228
ME1990B008,산업입지및산업단지의 조성,환영철강공업당진공장건설사업,921445.8862,1884569.582
ME1991B007,산업입지및산업단지의 조성,웅상일단의공업용지조성사업,1150190.429,1714795.597
ND1998B001,산업입지및산업단지의 조성,덕암지방산업단지조성사업,1119759.092,1696660.76
ND2007B007,산업입지및산업단지의 조성,고성조선산업특구 조성사업(장좌지구),1088077.462,1666828.616
HG2006B002,산업입지및산업단지의 조성,동두천 2지방산업단지 조성사업,960705.9651,1993187.121
JJ2007B003,산업입지및산업단지의 조성,정읍첨단과학산업단지,940389.3136,1723576.805
GG2001B003,산업입지및산업단지의 조성,천안영상문화복합지방산업단지조성사업,969227.6618,1861672.882
JJ1992B001,산업입지및산업단지의 조성,전주제2공업단지조성사업,962343.8742,1762294.13
ND1999B001,산업입지및산업단지의 조성,창원국가산업단지차룡단지(창곡지역)조성사업,1104364.362,1691245.613
HG1995B001,산업입지및산업단지의 조성,동두천피혁특화단지조성사업,960606.7097,1992518.573
HG2006B003,산업입지및산업단지의 조성,부천오정 일반지방산업단지 개발사업,1105861.375,1689264.22
WJ1992B001,산업입지및산업단지의 조성,대풍지방공업단지조성사업,996808.0248,1885592.177
YS1991B002,산업입지및산업단지의 조성,한양바스프우레탄㈜공장건설사업,1013950.567,1647210.516
DG1993B002,산업입지및산업단지의 조성,휴천 농공단지 조성사업,1100245.115,1866358.345
DG1992B003,산업입지및산업단지의 조성,장수농공단지조성사업,1097775.561,1866022.706
JJ2008B001,산업입지및산업단지의 조성,신재생에너지 테마파크 조성사업,918600.0189,1746748.213
GG1996B001,산업입지및산업단지의 조성,성연농공단지조성사업,908800.2845,1871094.05
ND1995B002,산업입지및산업단지의 조성,현대강관㈜ 냉연공장 건설사업,1173283.792,1721573.578
GG2011B002,산업입지및산업단지의 조성,아산 그린테크밸리 일반산업단지,955711.8103,1871641.483
YS2008B006,산업입지및산업단지의 조성,광양 익신일반산업단지 조성사업,1009621.868,1661951.736
GG2008B001,산업입지및산업단지의 조성,탄천일반산업단지 조성사업,960584.6291,1811725.998
WJ2005B004,산업입지및산업단지의 조성,홍천 화전농공단지 조성사업,1021629.772,1957144.464
YS2015B013,산업입지및산업단지의 조성,여수국가산업단지 대림산업(주) 공장증설용지 조성사업,1015010.276,1646433.949
HG2010B011,산업입지및산업단지의 조성,김포 학운4 일반산업단지,921941.8431,1957270.113
YS2008B005,산업입지및산업단지의 조성,신안 지도 농공단지 조성사업,878102.3476,1675821.061
HG2007B004,산업입지및산업단지의 조성,안성 개정일반지방산업단지,973177.9965,1884635.028
GG2008B014,산업입지및산업단지의 조성,영동일반산업단지 조성사업,1028035.29,1810377.024
HG1996B002,산업입지및산업단지의 조성,안중공업용지조성사업,947098.0752,1887213.556
ND2007B011,산업입지및산업단지의 조성,"고성 조선산업단지 조성사업(양촌,용정지구)",1089792.686,1671278.366
GG2009B010,산업입지및산업단지의 조성,예산일반산업단지 조성,951735.509,1866755.369
GG2005B004,산업입지및산업단지의 조성,둔포 전자정보집적화단지 조성사업,960989.3759,1880385.598
DG2008B001,산업입지및산업단지의 조성,문경시 영순제2농공단지조성사업,1065999.654,1840675.561
ME2006B002,산업입지및산업단지의 조성,부산·진해경제자유구역 남양지구 개발사업,1116401.342,1680892.331
ND2008B026,산업입지및산업단지의 조성,청포일반산업단지 조성사업,1091285.654,1656568.797
DG2011B001,산업입지및산업단지의 조성,포항 미남일반산업단지 조성사업,986658.4593,1798100.126
JJ2002B001,산업입지및산업단지의 조성,장계농공단지조성사업,1008081.106,1749508.026
GG1994B001,산업입지및산업단지의 조성,인주지방공업단지(2공구)조성사업,943514.931,1872342.114
WJ1992B002,산업입지및산업단지의 조성,원주제2공업단지 조성사업,1038190.134,1932323.551
YS2007B006,산업입지및산업단지의 조성,해남 화원지방산업단지 조성사업,892438.7889,1638908.926
ND2007B004,산업입지및산업단지의 조성,안정국가산업단지 개발사업(재협의),1085448.269,1663777.637
ND2011B009,산업입지및산업단지의 조성,New PX 건설사업(재협의),1169318.452,1721994.854
ND2008B027,산업입지및산업단지의 조성,상리일반산업단지 조성사업,1066708.228,1665639.83
WJ2004B003,산업입지및산업단지의 조성,충주첨단 지방산업단지 조성사업,1029703.876,1888286.561
ND2010B019,산업입지및산업단지의 조성,양산 어곡제2일반산업단지 조성사업,955604.0973,1710469.482
ME2009B007,산업입지및산업단지의 조성,삼일자원비축산업단지 개발사업 환경영향평가(재협의) 초안,1024304.805,1650010.659
WJ2005B002,산업입지및산업단지의 조성,거두농공단지 조성사업,1024733.275,1985225.42
ND2009B008,산업입지및산업단지의 조성,흥사일반산업단지,864259.8978,1679946.46
JJ2008B003,산업입지및산업단지의 조성,익산종합의료과학산업단지,951126.0085,1781834.754
ND1996B002,산업입지및산업단지의 조성,용연동 17만평부지 실시설계 평가용역,1169141.161,1722253.196
GG2007B002,산업입지및산업단지의 조성,석문국가산업단지 개발사업,918703.4146,1890215.545
ND2013B001,산업입지및산업단지의 조성,밀양 미전일반산업단지 조성사업,1119666.222,1713464.576
ND2016B004,산업입지및산업단지의 조성,산청 한방항노화 일반산업단지 조성사업,1033647.163,1813044.996
GG2013B013,산업입지및산업단지의 조성,현대대죽 일반산업단지 조성사업,902471.094,1891244.286
ND2012B016,산업입지및산업단지의 조성,칠북 영동일반산업단지 조성사업,912471.9899,1703914.211
HG1995B008,산업입지및산업단지의 조성,"평택칠괴,장당지방공업단지",961193.8384,1893758.703
WJ1996B003,산업입지및산업단지의 조성,음성 금왕지방공업단지 조성사업,1006983.879,1887447.729
WJ1990B005,산업입지및산업단지의 조성,현대시멘트 영월공장 건설사업,1072918.831,1914891.468
DG2010B008,산업입지및산업단지의 조성,반구전문농공단지 조성사업,918860.9507,1864712.995
ND2010B014,산업입지및산업단지의 조성,진북·정현지구 공장부지 조성사업,905538.6484,1687114.864
ND2016B001,산업입지및산업단지의 조성,울주군 청양일반산업단지 조성사업,982999.6534,1717080.648
HG2006B004,산업입지및산업단지의 조성,화성동탄택지지구 도시지원시설용지내 도시형공장 조성사업,962119.0664,1913043.736
YS2015B014,산업입지및산업단지의 조성,여수국가산업단지 한화케미칼(주) 공장증설용지 조성사업,1014760.682,1647691.63
YS2012B020,산업입지및산업단지의 조성,탄소소재 사업,906051.7017,1751241.89
ME2001B002,산업입지및산업단지의 조성,송도지식정보산업단지 개발사업,924388.81,1931586.56
DG2011B005,산업입지및산업단지의 조성,열뫼일반산업단지 조성사업,893996.8063,1746510.256
ND2014B006,산업입지및산업단지의 조성,온산국가산업단지 당월지구 조성사업,987823.4297,1813228.209
WJ2014B002,산업입지및산업단지의 조성,제천지방산업단지지정 개발계획변경(재협의),883317.7188,1907711.603
YS2015B009,산업입지및산업단지의 조성,곡성 운곡 특화농공단지 조성사업,964888.2598,1697244.195
JJ2013B001,산업입지및산업단지의 조성,순창 풍산제2농공단지 조성사업,968429.7418,1803393.07
ND2015B018,산업입지및산업단지의 조성,지사 글로벌일반산업단지 조성사업,937567.8148,1683713.666
ME1989B006,산업입지및산업단지의 조성,왜관공업단지조성사업,1082614.134,1774550.728
ND2008B006,산업입지및산업단지의 조성,실크ㆍ생물산업전문농공단지 조성사업,1060746.439,1684911.908
GG2013B003,산업입지및산업단지의 조성,광혜원 제2농공단지 조성사업,993654.0706,1884360.424
GG2016B004,산업입지및산업단지의 조성,고덕농공단지조성(확장)사업(오택캐리어냉장(유)),930745.7256,1865494.86
ND2013B017,산업입지및산업단지의 조성,김해 병동일반산업단지,1117772.054,1700395.159
WJ2015B001,산업입지및산업단지의 조성,(주)성안 공장증설사업,1007078.62,1884683.023
ND2013B018,산업입지및산업단지의 조성,종포일반산업단지 조성사업,1049469.662,1670517.568
HG2010B013,산업입지및산업단지의 조성,안성 지문 일반산업단지계획,968080.9176,1894117.251
JJ2011B001,산업입지및산업단지의 조성,전주 첨단복합산업단지(3-1단계) 조성사업,963536.6773,1863521.579
DG2011B002,산업입지및산업단지의 조성,석포 일반산업단지 조성사업,960567.4213,1893521.382
GG2015B005,산업입지및산업단지의 조성,(가칭) 에스폼 산업단지 조성사업,993046.4598,1884796.837
ND2012B017,산업입지및산업단지의 조성,양산 토정일반산업단지 조성사업,1138030.338,1709162.049
ND2009B029,산업입지및산업단지의 조성,내산 일반산업단지 조성사업,1089073.11,1673298.538
ND2013B004,산업입지및산업단지의 조성,이노비즈벨리 일반산업단지 조성사업,938771.0707,1696030.262
WJ2013B001,산업입지및산업단지의 조성,음성 리노삼봉 일반산업단지 조성사업,1005321.939,1883063.234
HG2004B001,산업입지및산업단지의 조성,오산가장 지방산업단지 조성사업,959022.9043,1907297.693
HG2016B002,산업입지및산업단지의 조성,유창일반산업단지 개발사업,958964.7925,1903340.658
HG2015B008,산업입지및산업단지의 조성,로지스파크 안성 일죽 물류센터,999440.1354,1902359.036
ND2013B002,산업입지및산업단지의 조성,SK에너지(주) 공장부지 조성사업,986420.3244,1721813.949
YS2013B001,산업입지및산업단지의 조성,광양 황금산업단지 조성사업,1010810.838,1657368.327
WJ1990B003,산업입지및산업단지의 조성,춘천퇴계특별농공지구조성,1021015.222,1982877.953
HG1999B003,산업입지및산업단지의 조성,파주오산지방산업단지조성사업,941748.1876,1974925.838
ND2007B012,산업입지및산업단지의 조성,한내 조선특화 농공단지 조성사업,1100150.467,1660408.104
